return_id,order_id,order_item_id,product_id,customer_id,return_reason,return_status,refund_amount,created_at
31888,716251,1668631,9759,37516,Wrong item received,refunded,6.15,2021-06-08 04:24:35
31889,34345,80380,9465,79180,Changed my mind,refunded,43.35,2019-12-05 06:17:20
31890,1033560,2407832,8635,60986,Defective or damaged,refunded,21.78,2022-08-29 03:46:37
31891,1962101,4571195,14,49894,Better price found elsewhere,refunded,77.29,2022-08-23 18:37:56
31892,1129157,2630088,5299,55283,Item no longer needed,refunded,52.51,2021-12-09 20:04:44
31893,1211605,2822214,7783,56929,Changed my mind,requested,58.81,2019-06-29 06:08:27
31894,1698966,3957579,9711,76040,Item no longer needed,refunded,19.52,2023-03-30 03:33:16
31895,1947757,4537821,4699,81129,Changed my mind,refunded,48.42,2023-08-24 09:37:58
31896,500158,1164685,7615,33761,Arrived too late,refunded,341.68,2022-08-20 09:00:26
31897,348758,813009,5413,64312,Defective or damaged,refunded,66.45,2023-06-18 03:32:45
31898,970418,2260691,7325,21512,Not as described,refunded,170.64,2023-10-25 05:43:12
31899,336818,785094,3409,22078,Better price found elsewhere,refunded,57.4,2023-12-09 15:57:15
31900,771648,1797629,1424,85841,Defective or damaged,refunded,85.86,2023-07-10 04:15:27
31901,113267,264148,7911,57310,Changed my mind,refunded,43.5,2019-03-27 21:38:56
31902,1071698,2496318,4247,38172,Better price found elsewhere,received,32.03,2022-11-24 14:46:17
31903,1928273,4492545,4245,97031,Better price found elsewhere,refunded,104.08,2022-10-20 05:10:53
31904,1470241,3424738,4687,15701,Changed my mind,approved,203.14,2023-02-24 20:39:21
31905,228931,533506,8719,40794,Changed my mind,refunded,47.19,2019-09-17 12:36:06
31906,1209998,2818562,5626,48209,Changed my mind,requested,52.62,2022-09-21 20:25:27
31907,974858,2271003,6963,15744,Not as described,refunded,374.59,2021-04-07 22:55:17
31908,1163385,2709654,860,95312,Defective or damaged,refunded,28.73,2023-12-15 14:20:30
31909,1616518,3765411,5852,27000,Item no longer needed,approved,36.37,2021-02-08 17:11:32
31910,56228,131714,7534,7827,Wrong item received,received,106.17,2022-01-04 04:38:18
31911,1214499,2828993,796,88614,Not as described,refunded,289.48,2022-10-05 15:28:18
31912,19287,44992,8943,14487,Changed my mind,refunded,159.22,2022-12-03 21:30:17
31913,494179,1150747,6858,50296,Better price found elsewhere,refunded,85.65,2022-11-22 17:12:52
31914,1732532,4036043,8185,8330,Better price found elsewhere,received,34.91,2019-08-28 01:52:09
31915,456037,1062404,186,7371,Item no longer needed,received,34.19,2023-05-11 18:14:31
31916,268369,625183,2394,13920,Not as described,requested,1375.16,2019-10-26 09:24:00
31917,1163956,2711010,3598,72390,Quality not as expected,refunded,105.89,2023-12-12 12:06:14
31918,836028,1947746,7919,23618,Defective or damaged,refunded,27.43,2022-11-30 06:56:00
31919,1665132,3878687,3527,29917,Item no longer needed,rejected,59.43,2022-04-20 20:36:15
31920,1712895,3990059,3059,74095,Defective or damaged,approved,64.07,2021-12-26 17:39:45
31921,1710372,3984101,6505,73347,Not as described,refunded,121.71,2023-06-02 20:46:27
31922,474622,1105691,45,52160,Defective or damaged,approved,30.53,2023-12-11 20:19:57
31923,1560578,3635478,4341,48706,Defective or damaged,refunded,11.78,2023-05-06 17:37:20
31924,1394423,3248906,6734,76517,Arrived too late,refunded,192.04,2023-08-10 20:48:29
31925,1221506,2845466,2751,46293,Changed my mind,refunded,53.37,2021-12-30 13:14:33
31926,571759,1331431,3619,99786,Changed my mind,refunded,87.14,2023-08-16 01:53:52
31927,878119,2045455,8906,88810,Arrived too late,refunded,90.67,2020-11-27 12:03:26
31928,537438,1251657,8480,97807,Not as described,refunded,39.18,2023-04-06 17:58:25
31929,983478,2291279,1569,53921,Wrong item received,received,280.31,2023-08-17 06:02:02
31930,1911724,4453817,5484,6418,Not as described,received,190.05,2022-03-23 13:00:19
31931,1015924,2366659,7165,34760,Item no longer needed,refunded,35.74,2021-08-22 09:21:49
31932,1616507,3765383,165,61317,Changed my mind,refunded,21.98,2023-08-29 06:10:56
31933,266007,619700,8545,22099,Defective or damaged,approved,134.0,2022-07-06 00:38:14
31934,1905807,4439920,5878,37148,Not as described,refunded,32.43,2023-05-11 16:45:43
31935,1603119,3734249,3895,86435,Defective or damaged,refunded,51.63,2022-11-29 12:54:16
31936,5992,13925,2077,75303,Changed my mind,received,27.62,2023-12-21 20:24:50
31937,1442539,3360409,2164,43837,Arrived too late,received,117.79,2023-04-02 01:38:16
31938,1100636,2563537,6006,3543,Not as described,refunded,148.02,2019-12-12 11:52:39
31939,379119,883846,912,39286,Not as described,refunded,45.53,2022-10-03 01:55:06
31940,374062,871966,8695,58426,Item no longer needed,refunded,10.04,2020-12-16 10:45:09
31941,676113,1574998,9777,92990,Not as described,approved,25.65,2023-12-22 13:13:51
31942,16475,38340,3125,3660,Not as described,refunded,28.97,2019-01-12 15:27:22
31943,1967471,4583757,833,54867,Not as described,received,525.98,2019-08-23 00:17:12
31944,492133,1146048,4960,67443,Not as described,refunded,727.71,2022-06-17 11:26:28
31945,792198,1845473,3181,41939,Not as described,rejected,25.73,2022-12-18 09:06:50
31946,1655420,3855948,6600,16417,Quality not as expected,received,237.38,2022-07-17 16:12:31
31947,1749059,4074244,8485,64208,Defective or damaged,refunded,342.71,2023-08-21 06:38:58
31948,1073243,2499940,1489,89334,Wrong item received,refunded,83.76,2019-03-23 23:41:34
31949,1336463,3113927,4669,60815,Arrived too late,refunded,46.52,2023-09-19 19:54:10
31950,1789479,4168749,5742,57992,Better price found elsewhere,refunded,137.79,2022-11-09 17:38:54
31951,1240682,2890367,8245,74965,Item no longer needed,requested,79.39,2020-09-04 14:00:41
31952,1055491,2458667,246,89860,Better price found elsewhere,refunded,129.93,2019-12-21 10:18:57
31953,763532,1778592,4646,38131,Not as described,refunded,11.01,2023-08-13 07:01:35
31954,1944796,4530796,6874,33231,Arrived too late,refunded,47.75,2022-10-13 21:43:32
31955,995133,2318369,5559,83568,Better price found elsewhere,requested,66.43,2023-02-07 22:36:59
31956,1643744,3828942,2907,82721,Changed my mind,refunded,12.33,2021-09-27 14:19:15
31957,1805935,4207244,9768,33838,Item no longer needed,refunded,144.0,2022-12-28 20:26:15
31958,1887052,4396444,2915,89758,Defective or damaged,received,163.18,2023-10-10 00:06:42
31959,1217188,2835263,6137,82957,Not as described,refunded,51.22,2023-06-02 16:42:53
31960,1717637,4001160,10,88595,Wrong item received,approved,119.91,2022-09-14 05:24:34
31961,444418,1035428,5574,91508,Not as described,approved,263.15,2022-07-01 19:51:17
31962,1077484,2509895,4669,22296,Defective or damaged,refunded,42.3,2021-12-31 09:39:01
31963,1499623,3493206,2105,68972,Not as described,refunded,69.97,2023-02-02 12:25:16
31964,781031,1819463,2852,11296,Not as described,refunded,69.26,2021-05-11 22:31:00
31965,668069,1556150,3800,98947,Changed my mind,refunded,22.7,2020-12-12 08:35:07
31966,726803,1693187,5871,5616,Not as described,refunded,49.01,2023-05-04 22:22:09
31967,1352577,3151528,1791,57091,Defective or damaged,received,111.18,2020-02-13 10:48:02
31968,52005,121838,4313,48622,Defective or damaged,refunded,102.72,2021-04-27 09:40:14
31969,1576778,3673022,9187,58701,Changed my mind,refunded,53.51,2022-12-19 21:26:47
31970,696628,1622734,262,82734,Not as described,received,35.37,2023-06-16 11:01:57
31971,242499,565185,9514,63389,Item no longer needed,refunded,15.98,2020-07-22 06:15:49
31972,1854236,4320165,9631,87674,Better price found elsewhere,requested,408.41,2023-12-03 05:47:08
31973,1766733,4115733,3083,74938,Not as described,refunded,94.72,2022-12-01 15:53:49
31974,1348212,3141315,1431,74241,Not as described,refunded,45.63,2021-08-21 12:17:07
31975,174729,407265,1774,24279,Defective or damaged,refunded,20.11,2023-06-05 00:23:56
31976,443374,1033036,5985,95398,Not as described,refunded,298.72,2023-06-19 13:02:15
31977,213248,497100,9689,75814,Defective or damaged,approved,83.11,2022-09-25 00:01:20
31978,1144347,2665345,4124,95820,Arrived too late,approved,41.1,2022-05-04 04:33:03
31979,475587,1107852,8363,20148,Wrong item received,refunded,66.1,2021-11-21 09:01:38
31980,1531987,3568902,265,40258,Item no longer needed,refunded,68.92,2019-06-25 03:32:15
31981,77100,180023,888,39038,Changed my mind,refunded,75.84,2023-07-24 20:19:50
31982,473483,1103079,1712,37358,Defective or damaged,refunded,46.87,2022-10-12 12:11:52
31983,441108,1027727,2003,41587,Item no longer needed,refunded,87.46,2023-06-22 05:13:21
31984,332198,774278,892,20765,Better price found elsewhere,refunded,85.26,2022-10-23 21:05:58
31985,1205599,2808167,9009,21224,Changed my mind,received,41.49,2023-10-19 12:40:35
31986,462541,1077510,2796,59662,Item no longer needed,rejected,201.84,2022-02-16 09:03:14
31987,1341774,3126343,3182,37400,Defective or damaged,received,84.31,2023-11-20 12:12:08
31988,877118,2043145,3130,34016,Not as described,refunded,45.43,2021-09-12 08:40:10
31989,945020,2201388,4589,61391,Not as described,requested,173.51,2022-05-13 14:56:19
31990,1793733,4178722,3730,65505,Arrived too late,refunded,90.42,2022-10-04 12:11:36
31991,1018848,2373536,3786,26940,Defective or damaged,approved,68.4,2019-11-10 05:52:28
31992,164877,384520,7484,64219,Arrived too late,approved,49.74,2023-07-08 13:28:08
31993,1119109,2606725,1933,99484,Not as described,refunded,66.05,2023-12-13 08:20:26
31994,366994,855562,792,45296,Changed my mind,received,78.11,2019-12-01 11:46:09
31995,1073577,2500744,97,42061,Wrong item received,approved,75.63,2023-02-25 10:01:07
31996,1411828,3289244,6553,21768,Arrived too late,refunded,56.53,2022-05-09 09:56:43
31997,1309193,3050402,1076,7223,Item no longer needed,refunded,27.31,2021-11-23 14:11:23
31998,705798,1644199,1661,99263,Defective or damaged,refunded,53.67,2022-10-22 01:10:50
31999,1946864,4535700,3445,25016,Defective or damaged,refunded,50.67,2023-03-30 23:13:47
32000,1859305,4332012,199,97438,Not as described,refunded,80.33,2023-02-01 01:33:08
32001,1893670,4411815,280,90836,Defective or damaged,refunded,19.98,2023-08-01 19:59:30
32002,1642782,3826686,8667,26869,Defective or damaged,approved,32.99,2020-03-14 06:15:27
32003,119769,279154,7095,1486,Not as described,refunded,44.09,2020-01-24 00:02:38
32004,666033,1551503,1010,65167,Not as described,refunded,133.28,2021-03-27 02:59:26
32005,605856,1411160,8864,20945,Not as described,received,459.53,2019-09-02 08:38:09
32006,1721527,4010340,8717,5192,Changed my mind,refunded,115.04,2023-12-04 12:44:43
32007,163323,380936,6593,71611,Changed my mind,refunded,279.89,2021-12-15 13:49:10
32008,1180367,2749302,6957,22459,Not as described,refunded,62.38,2022-12-28 13:50:30
32009,1147522,2672706,9755,37891,Defective or damaged,refunded,21.26,2023-12-30 17:16:06
32010,385749,899308,3274,68447,Item no longer needed,refunded,91.09,2023-02-27 03:35:46
32011,1589798,3703456,5011,55446,Defective or damaged,refunded,31.57,2021-04-30 18:21:31
32012,1350483,3146662,582,62369,Not as described,rejected,37.94,2021-09-27 05:14:31
32013,1201641,2798746,6863,76231,Wrong item received,refunded,195.57,2023-04-14 06:02:13
32014,1754962,4088133,7267,56046,Not as described,refunded,16.33,2022-12-09 09:15:56
32015,1420347,3308918,6289,16313,Wrong item received,refunded,73.22,2020-02-11 14:04:12
32016,1852980,4317237,4920,74644,Not as described,received,57.71,2021-12-16 12:34:49
32017,1085022,2527412,1806,42562,Arrived too late,requested,43.52,2023-05-11 14:36:44
32018,1670227,3890506,9627,89724,Not as described,refunded,335.89,2020-06-14 16:17:36
32019,425836,992422,1190,40393,Item no longer needed,refunded,273.85,2020-06-04 14:54:48
32020,497359,1158178,6224,34430,Changed my mind,received,32.33,2023-06-18 03:35:59
32021,1920614,4474547,2852,70618,Wrong item received,approved,110.26,2022-12-18 10:30:26
32022,1427922,3326441,3351,51630,Quality not as expected,refunded,389.03,2019-05-19 03:16:30
32023,802478,1869575,9075,13559,Arrived too late,refunded,39.32,2023-11-10 22:35:34
32024,1775862,4136935,3028,48278,Wrong item received,requested,81.17,2021-10-19 06:02:05
32025,1347269,3139053,6997,97847,Item no longer needed,approved,81.08,2023-01-10 17:06:56
32026,1505301,3506481,5781,31340,Item no longer needed,approved,185.41,2023-11-03 02:19:54
32027,1999005,4656981,8422,40717,Not as described,refunded,179.56,2023-10-16 12:13:28
32028,404050,941793,5239,67291,Not as described,refunded,62.48,2022-07-25 18:31:46
32029,1949429,4541802,9429,88298,Not as described,refunded,54.06,2023-06-10 01:58:51
32030,284399,662737,3142,92219,Quality not as expected,approved,786.53,2023-12-13 11:27:27
32031,1269160,2957036,2607,36810,Not as described,approved,288.12,2023-12-04 22:12:39
32032,146403,341429,2160,10796,Defective or damaged,refunded,31.39,2021-05-05 08:21:30
32033,64569,150972,4629,66581,Defective or damaged,refunded,47.9,2020-12-23 17:29:12
32034,1641871,3824560,6466,77380,Changed my mind,requested,247.58,2023-09-07 07:59:26
32035,1040650,2424310,9616,97622,Changed my mind,refunded,122.78,2023-12-28 11:03:59
32036,521325,1213883,6425,31645,Wrong item received,refunded,37.23,2022-10-05 11:40:49
32037,209435,488153,3728,5175,Quality not as expected,received,71.89,2019-08-25 16:08:01
32038,1162587,2707802,7901,66948,Better price found elsewhere,refunded,562.78,2020-05-29 09:28:51
32039,802051,1868630,3887,94080,Not as described,refunded,453.46,2021-12-27 15:57:56
32040,1800086,4193598,6329,80896,Quality not as expected,refunded,38.87,2021-06-02 03:06:42
32041,1070045,2492597,4837,99799,Wrong item received,requested,154.55,2023-01-26 15:56:35
32042,1897764,4421387,7884,33444,Better price found elsewhere,requested,23.86,2023-10-27 08:22:53
32043,1076979,2508658,926,24983,Defective or damaged,refunded,19.75,2020-12-02 00:00:16
32044,2445,5656,9613,52265,Changed my mind,received,8.44,2020-09-14 15:08:04
32045,1728570,4026853,4054,39475,Better price found elsewhere,refunded,33.73,2022-12-30 07:52:58
32046,1347844,3140415,9472,81922,Defective or damaged,received,1356.03,2022-02-04 12:45:44
32047,442025,1029896,9554,59514,Arrived too late,refunded,155.32,2022-05-30 23:21:16
32048,1962157,4571336,4651,78398,Not as described,refunded,8.64,2019-12-02 03:42:33
32049,1416504,3300056,6613,33869,Wrong item received,requested,36.38,2022-12-11 04:35:28
32050,1957142,4559679,7792,79767,Defective or damaged,refunded,32.56,2020-06-28 01:39:30
32051,1655630,3856448,1265,75875,Wrong item received,refunded,7.22,2021-04-15 03:06:12
32052,458337,1067755,7910,86123,Changed my mind,received,30.99,2019-08-06 22:16:17
32053,1964382,4576531,7524,29630,Wrong item received,rejected,103.7,2020-08-06 09:33:56
32054,1070725,2494165,7821,17275,Arrived too late,refunded,12.15,2021-06-28 10:09:07
32055,932351,2171710,9186,34409,Defective or damaged,refunded,18.92,2020-12-14 14:55:40
32056,1491695,3474715,6741,57971,Defective or damaged,received,169.43,2023-09-17 07:24:36
32057,1876266,4371523,1118,23794,Defective or damaged,refunded,208.86,2019-03-05 09:50:00
32058,314102,732429,7659,79579,Item no longer needed,rejected,43.41,2022-01-23 21:14:28
32059,440950,1027377,5658,4330,Defective or damaged,refunded,106.54,2023-01-05 11:05:17
32060,541121,1260317,1121,91886,Item no longer needed,refunded,163.52,2022-11-05 22:55:12
32061,1966361,4581242,5611,57360,Changed my mind,refunded,144.63,2020-12-25 08:55:48
32062,768824,1791001,2743,92573,Not as described,refunded,87.04,2021-09-30 22:57:04
32063,1858714,4330578,6611,62114,Changed my mind,refunded,5.19,2021-12-06 16:38:16
32064,1650101,3843616,6250,6429,Not as described,approved,70.12,2021-11-27 22:53:32
32065,916567,2135174,1267,44199,Wrong item received,refunded,76.11,2022-06-22 12:16:49
32066,940401,2190502,8933,8417,Changed my mind,refunded,47.47,2020-04-20 20:12:06
32067,965218,2248691,7763,12891,Wrong item received,received,70.86,2021-06-29 22:56:37
32068,1905171,4438496,1677,28895,Better price found elsewhere,requested,340.07,2021-06-10 03:50:16
32069,342081,797439,2952,31791,Changed my mind,refunded,34.43,2021-07-18 22:22:51
32070,354929,827553,8418,11757,Not as described,refunded,319.72,2023-09-07 06:51:01
32071,383413,893782,3176,60063,Item no longer needed,approved,20.05,2022-12-05 07:30:52
32072,185941,433250,2917,48067,Arrived too late,refunded,32.51,2021-02-06 06:12:05
32073,1601733,3731051,3876,35635,Not as described,received,27.71,2023-12-10 17:28:26
32074,1968489,4586199,5473,47791,Defective or damaged,approved,80.11,2020-12-09 08:02:40
32075,1649945,3843246,5527,83242,Defective or damaged,refunded,172.65,2022-06-07 12:20:59
32076,1772209,4128494,6392,9955,Defective or damaged,refunded,264.59,2023-04-21 13:56:45
32077,1981751,4617069,105,9583,Arrived too late,refunded,13.56,2020-11-01 22:45:56
32078,1357979,3164306,6688,54418,Better price found elsewhere,approved,52.53,2022-12-15 22:13:37
32079,1447834,3372994,327,64060,Changed my mind,refunded,23.22,2023-07-16 12:39:55
32080,190549,444064,3956,86595,Not as described,approved,28.36,2019-02-26 07:55:27
32081,1374789,3203368,651,86924,Not as described,refunded,53.94,2019-12-25 22:17:42
32082,1094369,2549064,8968,26606,Changed my mind,refunded,54.69,2021-04-07 01:32:39
32083,897317,2090180,3693,8955,Defective or damaged,requested,71.27,2021-12-22 00:09:53
32084,1174422,2735344,2886,67382,Changed my mind,refunded,139.03,2019-10-16 22:47:24
32085,1937143,4513099,6873,91011,Item no longer needed,refunded,86.06,2021-07-17 17:58:27
32086,783308,1824763,7945,16197,Defective or damaged,received,46.78,2021-08-27 09:51:01
32087,1276408,2974016,4235,5794,Not as described,received,48.36,2019-08-08 14:12:31
32088,373858,871484,1249,60940,Not as described,refunded,157.77,2022-12-18 13:43:14
32089,328899,766668,300,15193,Not as described,refunded,144.92,2023-07-16 12:04:57
32090,1081933,2520256,5515,91917,Defective or damaged,refunded,60.23,2021-12-25 22:42:10
32091,405919,946153,5815,53894,Wrong item received,refunded,40.86,2019-07-06 22:25:55
32092,1446271,3369311,621,36431,Wrong item received,approved,273.1,2019-03-22 18:45:17
32093,480333,1118800,2538,59811,Changed my mind,approved,54.22,2022-06-02 01:37:44
32094,816911,1903207,6479,43983,Not as described,refunded,127.07,2022-12-01 11:06:30
32095,1285142,2994287,8745,53467,Defective or damaged,refunded,470.23,2022-01-14 20:07:00
32096,269588,628033,2397,73221,Arrived too late,received,30.6,2023-09-15 07:26:53
32097,281100,655043,5867,63394,Item no longer needed,refunded,184.2,2019-03-13 21:31:40
32098,1976016,4603615,6787,61635,Wrong item received,refunded,48.9,2023-12-11 07:11:14
32099,206778,481988,8832,17388,Better price found elsewhere,refunded,8.1,2019-12-29 05:07:45
32100,1409131,3282940,3976,22965,Better price found elsewhere,refunded,46.63,2019-04-26 00:09:52
32101,715842,1667684,2419,8423,Not as described,refunded,35.97,2022-12-01 04:11:27
32102,1043685,2431210,6913,99695,Defective or damaged,refunded,52.79,2021-11-28 18:17:08
32103,774847,1804914,1535,18275,Changed my mind,refunded,122.47,2022-08-06 11:38:28
32104,386429,900851,3965,84963,Not as described,refunded,153.53,2021-08-03 19:25:20
32105,780171,1817436,1669,78007,Better price found elsewhere,refunded,714.12,2021-10-13 14:50:50
32106,1334165,3108521,4119,85275,Wrong item received,refunded,107.66,2023-09-23 05:03:09
32107,1135400,2644629,2715,59712,Not as described,approved,36.37,2021-11-11 22:10:47
32108,1773942,4132457,1972,84514,Not as described,received,117.26,2021-10-04 20:26:41
32109,1085022,2527413,5217,42562,Wrong item received,refunded,68.32,2022-07-27 08:09:47
32110,326342,760821,411,19781,Quality not as expected,refunded,131.51,2019-02-20 07:57:28
32111,1870298,4357752,3943,24782,Wrong item received,requested,70.43,2023-07-22 22:47:36
32112,91650,213993,7099,3307,Item no longer needed,refunded,27.01,2023-12-01 13:47:09
32113,1928489,4493051,8877,90268,Defective or damaged,refunded,148.9,2022-11-01 00:02:35
32114,132967,310148,8648,39681,Not as described,refunded,247.0,2019-06-26 04:52:46
32115,419734,978202,7992,47436,Better price found elsewhere,refunded,66.81,2022-12-20 09:39:41
32116,1407293,3278728,1529,68245,Better price found elsewhere,refunded,26.99,2023-08-19 23:05:07
32117,391554,912785,4693,9994,Quality not as expected,refunded,19.34,2021-07-08 23:05:48
32118,794539,1850994,226,35821,Item no longer needed,refunded,144.39,2023-08-21 10:20:40
32119,1170066,2725267,3921,29610,Not as described,refunded,143.77,2020-05-03 02:56:07
32120,1378371,3211552,4176,8043,Better price found elsewhere,approved,152.64,2019-01-08 20:42:32
32121,1797799,4188229,7447,61086,Not as described,approved,36.19,2023-11-10 22:16:10
32122,1825037,4251578,8031,18353,Item no longer needed,refunded,261.41,2023-05-10 00:04:13
32123,1191713,2775626,9857,18912,Defective or damaged,refunded,96.23,2023-08-24 17:46:50
32124,1320922,3077768,4278,48081,Defective or damaged,refunded,35.33,2022-07-06 22:33:47
32125,1261972,2940208,514,55838,Changed my mind,received,28.11,2021-08-17 22:55:11
32126,454314,1058400,2329,62972,Changed my mind,refunded,16.21,2020-11-17 16:01:09
32127,977570,2277372,5526,4453,Not as described,refunded,38.23,2023-06-22 01:23:33
32128,1779616,4145612,860,79905,Defective or damaged,refunded,30.85,2019-12-05 14:58:18
32129,1916052,4463860,7900,33807,Defective or damaged,refunded,253.35,2019-01-21 16:06:56
32130,1130211,2632546,5409,29739,Arrived too late,received,183.65,2022-06-27 17:24:56
32131,1078877,2513181,8995,82474,Better price found elsewhere,refunded,38.01,2023-04-16 08:42:31
32132,1062320,2474643,6680,31907,Item no longer needed,refunded,29.34,2021-11-02 12:56:58
32133,253523,590674,2631,32754,Wrong item received,refunded,38.17,2022-06-05 21:47:12
32134,1452776,3384470,9872,38295,Not as described,refunded,49.01,2022-07-27 14:26:42
32135,475329,1107291,497,61925,Defective or damaged,approved,121.07,2023-05-28 23:10:47
32136,143342,334294,8184,66155,Defective or damaged,refunded,54.54,2021-08-20 23:15:35
32137,1089244,2537120,984,48026,Quality not as expected,refunded,38.46,2023-01-31 13:21:20
32138,833398,1941642,9895,29046,Wrong item received,refunded,26.43,2022-12-10 15:28:54
32139,1440906,3356635,331,34818,Not as described,refunded,225.72,2022-10-20 20:17:02
32140,1915263,4461992,6704,65685,Arrived too late,refunded,49.8,2021-06-02 10:52:26
32141,469414,1093530,6610,39754,Arrived too late,refunded,114.58,2020-12-29 06:02:47
32142,1257327,2929372,6180,382,Item no longer needed,refunded,37.3,2019-12-27 17:22:53
32143,373350,870307,8412,44396,Arrived too late,refunded,25.45,2022-12-03 20:57:49
32144,742585,1729923,3521,33479,Item no longer needed,refunded,21.99,2022-09-04 21:26:10
32145,1825037,4251581,3239,18353,Defective or damaged,received,175.49,2021-12-03 02:32:33
32146,957212,2229869,4975,59563,Quality not as expected,refunded,26.7,2023-07-12 11:32:51
32147,1141391,2658474,8124,79965,Defective or damaged,received,43.54,2023-09-30 16:01:02
32148,1765333,4112449,8784,25754,Changed my mind,refunded,92.96,2020-05-30 16:38:59
32149,524699,1221702,4218,84790,Changed my mind,received,33.79,2023-08-15 07:28:28
32150,1088712,2535879,4735,75146,Wrong item received,refunded,174.42,2022-01-15 23:48:13
32151,689499,1606153,9152,36138,Item no longer needed,refunded,99.67,2022-06-16 04:31:12
32152,1092187,2543936,2878,53638,Not as described,refunded,22.37,2022-01-10 09:40:23
32153,103495,241529,2284,88852,Arrived too late,refunded,149.8,2021-11-12 04:12:03
32154,1457916,3396363,5751,57243,Defective or damaged,refunded,104.87,2021-05-15 19:01:40
32155,216407,504420,7370,23332,Not as described,refunded,55.59,2022-10-03 09:55:28
32156,409680,954688,8592,57622,Not as described,received,15.49,2023-01-02 09:43:44
32157,1577216,3674030,6644,5133,Changed my mind,received,150.86,2019-08-31 01:03:56
32158,433570,1010482,3605,47826,Changed my mind,approved,77.71,2022-12-08 10:46:54
32159,1100979,2564288,8344,54939,Defective or damaged,received,70.45,2019-07-28 01:45:13
32160,924424,2153488,8089,69348,Item no longer needed,refunded,273.6,2022-09-19 14:28:49
32161,167181,389761,3390,68160,Defective or damaged,refunded,119.01,2022-09-01 05:54:15
32162,28168,65960,1564,44016,Quality not as expected,rejected,246.41,2022-02-14 04:51:47
32163,717602,1671699,7661,55266,Wrong item received,refunded,81.06,2022-01-28 00:33:28
32164,1451332,3381156,26,55443,Better price found elsewhere,refunded,41.5,2023-03-23 11:32:20
32165,183569,427750,9205,81209,Defective or damaged,refunded,23.22,2019-02-08 15:29:16
32166,950388,2213963,1564,45286,Wrong item received,refunded,47.61,2021-11-11 03:22:09
32167,1605891,3740725,4816,68487,Changed my mind,requested,52.43,2022-12-19 13:04:02
32168,966901,2252573,1574,404,Defective or damaged,approved,36.15,2020-07-10 05:11:00
32169,1341544,3125789,2944,61835,Item no longer needed,refunded,84.24,2022-08-30 10:08:53
32170,272676,635266,1059,15226,Defective or damaged,refunded,62.96,2020-10-27 00:32:46
32171,973567,2267994,5663,62917,Quality not as expected,refunded,9.19,2023-06-20 11:49:59
32172,1920492,4474276,4390,78854,Arrived too late,refunded,81.96,2020-08-31 09:16:49
32173,1733622,4038554,232,50832,Defective or damaged,refunded,33.9,2022-10-12 21:10:54
32174,1195518,2784566,1292,17831,Defective or damaged,received,21.47,2023-08-17 04:05:48
32175,1348335,3141611,6622,74565,Not as described,requested,32.07,2023-05-03 08:54:00
32176,39437,92378,4701,99818,Quality not as expected,requested,12.36,2023-11-20 03:42:31
32177,565294,1316241,2767,62705,Quality not as expected,received,97.47,2023-04-17 06:24:20
32178,788771,1837554,838,41536,Defective or damaged,refunded,131.53,2023-05-08 03:47:29
32179,1823349,4247741,4954,48491,Changed my mind,received,68.52,2023-07-22 04:06:20
32180,488666,1137998,7692,18292,Better price found elsewhere,received,16.82,2023-04-24 04:47:31
32181,601331,1400492,7805,16820,Not as described,refunded,151.39,2021-10-04 05:02:42
32182,1250161,2912712,3493,49346,Defective or damaged,refunded,23.16,2023-07-14 19:20:20
32183,1286790,2998189,2067,41240,Item no longer needed,approved,25.32,2019-10-23 07:12:40
32184,1490985,3473025,2602,49504,Not as described,approved,217.45,2021-12-29 07:53:04
32185,1742432,4059007,1386,89817,Wrong item received,refunded,528.39,2023-06-01 03:04:50
32186,486765,1133611,4667,72984,Item no longer needed,refunded,30.18,2023-02-26 12:35:37
32187,1013964,2362089,6982,34741,Defective or damaged,received,44.53,2022-02-17 22:35:59
32188,26517,62120,8153,1856,Not as described,refunded,73.31,2022-08-01 03:43:04
32189,1481531,3451060,440,96488,Wrong item received,refunded,38.63,2023-02-10 11:52:51
32190,611126,1423518,5503,78969,Changed my mind,refunded,792.89,2023-03-11 06:54:43
32191,1334316,3108873,2650,61228,Wrong item received,received,87.71,2021-09-19 15:51:06
32192,881481,2053251,4110,99329,Not as described,refunded,18.52,2022-11-05 18:11:36
32193,667061,1553806,4542,36184,Better price found elsewhere,received,546.52,2021-05-05 09:06:51
32194,1624529,3784143,8686,36269,Wrong item received,approved,7.13,2023-07-06 03:46:38
32195,671557,1564369,5037,5352,Changed my mind,refunded,66.15,2023-12-12 21:15:51
32196,780060,1817174,9359,52146,Item no longer needed,refunded,113.58,2022-10-24 02:12:08
32197,1145628,2668304,1041,22763,Changed my mind,refunded,23.65,2023-04-01 20:00:43
32198,1932587,4502536,4067,30359,Item no longer needed,rejected,69.78,2023-06-22 14:28:49
32199,1514264,3527598,7156,85994,Quality not as expected,refunded,171.54,2022-12-11 12:23:04
32200,1185239,2760645,2648,56295,Better price found elsewhere,refunded,41.73,2020-10-18 21:59:55
32201,1500563,3495399,6069,8111,Not as described,refunded,109.66,2022-11-17 07:06:33
32202,1448623,3374855,600,41049,Item no longer needed,refunded,58.5,2023-12-27 06:41:42
32203,614834,1432171,5968,32559,Changed my mind,refunded,17.88,2019-12-21 22:54:17
32204,1347010,3138431,4326,60001,Item no longer needed,refunded,46.89,2019-11-22 06:44:33
