product_id,product_name,category,subcategory,supplier_id,unit_price,cost_price,weight_kg,is_active,created_at
5819,Smart Electronics Bundle 4609,Electronics,TVs,749,225.93,121.8,20.43,True,2019-03-31 08:24:48
5820,Eco Toys Series 4309,Toys & Games,Board Games,336,66.48,33.2,24.5,True,2020-10-31 17:58:33
5821,Essential Beauty Set 332,Beauty & Personal Care,Personal Hygiene,204,30.33,16.59,19.74,True,2020-06-20 21:22:41
5822,Premium Books Pack 1927,Books,Non-Fiction,819,26.37,14.15,3.3,True,2023-11-14 19:36:13
5823,Standard Books Collection 9993,Books,Childrens,791,33.5,17.96,15.54,True,2022-08-28 14:39:22
5824,Standard Sports Model 2960,Sports & Outdoors,Team Sports,179,50.46,24.27,16.35,True,2021-12-07 00:02:30
5825,Standard Automotive Kit 9795,Automotive,Tools,967,72.9,31.93,3.77,True,2021-02-09 07:21:37
5826,Pro Beauty Series 2576,Beauty & Personal Care,Skincare,370,71.05,33.85,13.92,True,2019-07-02 06:53:39
5827,Essential Electronics Bundle 7417,Electronics,Tablets,248,179.6,107.96,23.09,True,2021-05-31 09:59:49
5828,Value Automotive Edition 6158,Automotive,Car Care,46,25.79,11.68,7.46,False,2021-12-31 07:46:48
5829,Pro Home Kit 2973,Home & Garden,Garden Tools,761,12.39,7.54,20.21,True,2019-01-13 23:08:02
5830,Elite Clothing Kit 4380,Clothing,Outerwear,750,77.69,31.07,16.12,True,2021-03-10 02:45:12
5831,Elite Automotive Range 3969,Automotive,Tools,246,37.38,19.29,16.9,True,2021-07-13 06:18:52
5832,Classic Home Model 8044,Home & Garden,Decor,94,21.83,8.36,7.56,True,2023-08-29 08:22:18
5833,Premium Beauty Set 3062,Beauty & Personal Care,Fragrance,829,31.81,15.36,18.95,True,2022-07-17 17:50:33
5834,Premium Clothing Kit 8740,Clothing,Jeans,400,34.17,21.91,15.95,False,2022-09-14 02:14:30
5835,Eco Electronics Bundle 642,Electronics,Headphones,370,139.33,74.95,13.15,True,2023-12-29 03:11:02
5836,Smart Home Edition 5717,Home & Garden,Garden Tools,60,21.22,7.54,12.31,True,2023-09-16 05:36:05
5837,Premium Electronics Bundle 1482,Electronics,Headphones,416,91.91,54.85,7.74,True,2022-07-15 08:52:48
5838,Essential Toys Kit 2476,Toys & Games,Action Figures,169,24.41,12.21,5.13,True,2022-09-11 08:12:46
5839,Value Clothing Line 9857,Clothing,Mens Tops,444,23.32,12.86,19.2,True,2021-04-05 21:08:52
5840,Pro Home Line 2625,Home & Garden,Storage,405,30.89,16.76,5.07,True,2022-01-24 14:11:46
5841,Value Electronics Line 8225,Electronics,TVs,254,65.9,26.79,4.27,True,2019-10-31 21:04:26
5842,Elite Clothing Bundle 6865,Clothing,Womens Tops,452,15.01,7.08,21.29,True,2020-11-10 09:18:52
5843,Value Beauty Model 6377,Beauty & Personal Care,Skincare,519,21.76,9.02,2.09,True,2021-12-01 07:49:05
5844,Premium Electronics Collection 3998,Electronics,Headphones,987,111.5,45.0,3.92,True,2019-12-03 20:11:07
5845,Eco Books Range 7311,Books,Education,747,57.26,29.61,2.37,False,2023-12-09 00:28:31
5846,Pro Food Pack 2840,Food & Grocery,Beverages,326,45.58,18.74,23.96,True,2022-12-23 00:36:12
5847,Essential Books Kit 3554,Books,Childrens,276,24.25,9.95,2.71,True,2023-11-18 20:49:34
5848,Pro Beauty Pack 9565,Beauty & Personal Care,Fragrance,172,81.84,44.03,0.25,True,2020-12-22 17:56:01
5849,Value Electronics Set 5753,Electronics,TVs,300,176.79,83.21,15.35,True,2023-01-10 13:47:32
5850,Smart Clothing Edition 990,Clothing,Mens Tops,140,16.41,6.74,17.87,True,2023-01-07 13:46:15
5851,Pro Automotive Line 4431,Automotive,Car Electronics,59,27.85,12.95,4.52,True,2022-11-30 08:32:28
5852,Pro Toys Collection 2000,Toys & Games,Outdoor Play,462,38.9,20.38,8.79,True,2021-11-24 04:05:36
5853,Eco Books Kit 960,Books,Childrens,234,36.67,19.42,7.81,True,2023-05-20 06:49:43
5854,Essential Books Edition 2845,Books,Business,674,51.18,31.7,18.12,False,2023-01-20 18:48:09
5855,Smart Home Collection 7702,Home & Garden,Bedding,244,53.76,33.82,9.91,True,2020-01-31 13:50:31
5856,Premium Electronics Range 6633,Electronics,TVs,812,1104.97,454.04,13.26,True,2022-02-03 18:45:56
5857,Elite Beauty Set 7902,Beauty & Personal Care,Hair Care,593,27.54,13.69,19.43,True,2022-07-02 21:14:30
5858,Classic Books Series 5037,Books,Non-Fiction,296,46.06,22.28,12.38,True,2022-12-25 16:33:12
5859,Standard Home Pack 7903,Home & Garden,Kitchen,980,203.9,118.3,18.17,True,2019-01-14 12:20:57
5860,Eco Automotive Kit 8824,Automotive,Interior Accessories,642,26.69,10.88,14.21,True,2021-07-05 21:28:37
5861,Classic Clothing Set 3928,Clothing,Activewear,701,27.17,11.35,17.85,True,2020-08-05 20:37:56
5862,Premium Clothing Line 6322,Clothing,Activewear,533,28.38,11.28,2.36,False,2023-09-16 01:02:15
5863,Value Automotive Set 6490,Automotive,Tools,652,75.91,43.24,24.46,False,2022-06-27 07:31:25
5864,Standard Beauty Bundle 7875,Beauty & Personal Care,Hair Care,510,76.82,32.13,2.27,True,2023-11-06 07:50:56
5865,Elite Sports Range 4402,Sports & Outdoors,Fitness Equipment,252,34.95,16.63,15.94,True,2020-03-25 08:59:03
5866,Essential Electronics Range 2478,Electronics,Smartphones,973,164.12,70.23,0.68,True,2023-01-26 15:01:27
5867,Elite Clothing Line 8790,Clothing,Mens Tops,449,237.26,152.96,12.98,True,2020-11-08 02:53:14
5868,Essential Books Set 7222,Books,Childrens,466,51.1,27.82,2.49,True,2020-12-13 09:07:43
5869,Eco Home Model 294,Home & Garden,Lighting,590,12.01,5.23,2.34,True,2023-12-26 09:47:37
5870,Elite Beauty Model 4831,Beauty & Personal Care,Makeup,223,38.17,14.69,7.19,True,2019-11-06 08:57:56
5871,Smart Food Set 7453,Food & Grocery,Beverages,88,55.55,26.75,6.12,True,2019-02-21 17:26:26
5872,Standard Beauty Kit 6358,Beauty & Personal Care,Personal Hygiene,140,57.9,23.41,3.51,True,2020-11-14 01:03:27
5873,Eco Clothing Set 5272,Clothing,Mens Tops,308,23.73,9.5,14.52,True,2020-08-13 20:37:23
5874,Elite Beauty Bundle 8787,Beauty & Personal Care,Personal Hygiene,729,37.3,16.36,22.15,True,2019-05-19 05:12:56
5875,Essential Clothing Collection 772,Clothing,Activewear,740,60.67,38.82,22.94,True,2023-12-07 16:36:26
5876,Value Electronics Bundle 1695,Electronics,Smartphones,526,239.3,112.46,7.33,True,2021-12-08 00:57:22
5877,Premium Electronics Model 8804,Electronics,Laptops,914,3044.21,1257.59,21.63,True,2023-07-27 12:24:12
5878,Eco Home Line 5897,Home & Garden,Decor,664,18.75,8.41,24.19,True,2023-04-12 05:00:03
5879,Pro Food Series 7174,Food & Grocery,Organic,666,73.39,36.21,7.87,True,2023-12-03 21:20:44
5880,Elite Clothing Series 4566,Clothing,Dresses,478,36.04,13.39,23.44,False,2019-07-08 05:08:58
5881,Smart Clothing Line 5588,Clothing,Dresses,957,183.05,80.82,10.71,True,2023-12-31 23:08:32
5882,Value Office Pack 4529,Office Supplies,Stationery,708,34.74,13.65,11.65,True,2021-05-31 18:40:58
5883,Pro Electronics Set 4475,Electronics,Smart Home,576,121.29,45.74,12.06,True,2023-07-09 17:42:30
5884,Essential Beauty Line 1710,Beauty & Personal Care,Personal Hygiene,168,42.22,26.29,18.31,True,2022-12-05 19:45:01
5885,Elite Clothing Pack 4283,Clothing,Mens Tops,669,93.2,40.56,6.59,True,2020-01-29 08:19:59
5886,Premium Electronics Bundle 9671,Electronics,Laptops,146,235.6,97.24,6.08,True,2022-12-13 00:28:26
5887,Ultra Food Set 6508,Food & Grocery,Snacks,708,49.51,27.73,15.78,True,2022-01-04 21:01:52
5888,Premium Electronics Model 7654,Electronics,Laptops,315,147.79,54.27,13.98,True,2022-09-24 07:56:21
5889,Pro Sports Range 4061,Sports & Outdoors,Cycling,635,96.72,62.09,1.87,False,2021-07-24 01:03:50
5890,Eco Clothing Edition 9745,Clothing,Jeans,97,78.34,50.57,22.57,True,2023-09-19 19:59:10
5891,Pro Electronics Bundle 3293,Electronics,TVs,440,28.76,16.67,7.34,True,2022-06-22 09:27:47
5892,Essential Electronics Bundle 8618,Electronics,Smartphones,998,294.4,190.21,18.8,True,2021-11-05 03:14:27
5893,Elite Electronics Set 5628,Electronics,Headphones,365,109.37,46.68,14.5,True,2022-11-07 10:19:33
5894,Elite Electronics Pack 3047,Electronics,Smart Home,578,135.77,57.89,14.35,True,2021-10-15 12:55:24
5895,Pro Beauty Range 5232,Beauty & Personal Care,Hair Care,371,33.19,20.27,21.48,True,2023-01-05 03:21:01
5896,Standard Home Bundle 9072,Home & Garden,Garden Tools,780,14.38,7.65,22.02,True,2023-01-22 01:39:39
5897,Standard Clothing Kit 273,Clothing,Dresses,790,23.47,13.31,14.05,True,2023-10-09 22:51:51
5898,Standard Home Series 238,Home & Garden,Bedding,446,75.21,26.64,10.77,True,2021-02-25 21:02:09
5899,Standard Food Model 1213,Food & Grocery,Beverages,410,12.3,6.02,15.54,True,2020-01-11 07:20:13
5900,Classic Food Kit 295,Food & Grocery,Condiments,654,106.82,46.31,3.08,True,2022-01-01 08:02:02
5901,Premium Toys Series 6837,Toys & Games,Educational,777,154.29,61.13,10.56,True,2022-01-21 14:59:53
5902,Elite Automotive Kit 1700,Automotive,Exterior,714,58.43,29.54,16.58,True,2019-10-04 18:09:08
5903,Classic Clothing Bundle 8705,Clothing,Footwear,263,89.91,38.94,19.1,True,2023-12-17 03:21:31
5904,Ultra Home Model 1802,Home & Garden,Garden Tools,873,35.41,18.17,18.06,True,2019-08-10 21:42:29
5905,Pro Books Bundle 7406,Books,Business,431,59.56,22.24,4.45,True,2019-10-17 02:48:31
5906,Elite Books Bundle 5859,Books,Science and Tech,698,47.12,27.77,15.33,True,2023-10-04 18:07:02
5907,Pro Home Pack 3694,Home & Garden,Decor,788,32.77,20.8,2.35,True,2023-02-25 18:34:16
5908,Eco Home Collection 4741,Home & Garden,Kitchen,591,66.67,35.92,14.94,True,2022-10-21 07:53:48
5909,Ultra Office Kit 4227,Office Supplies,Stationery,952,104.91,41.21,18.67,True,2023-12-20 02:08:14
5910,Ultra Beauty Pack 3263,Beauty & Personal Care,Hair Care,509,27.48,15.79,15.82,True,2023-11-16 01:06:21
5911,Value Home Bundle 657,Home & Garden,Furniture,427,41.75,25.61,15.66,True,2021-05-08 18:19:33
5912,Value Toys Kit 488,Toys & Games,Educational,370,51.65,23.76,16.36,True,2022-01-22 05:01:53
5913,Eco Clothing Model 1606,Clothing,Footwear,866,37.01,18.66,10.51,True,2021-10-15 02:35:45
5914,Standard Electronics Range 1031,Electronics,Laptops,956,59.17,21.84,9.69,True,2023-10-10 18:09:51
5915,Pro Clothing Kit 9834,Clothing,Footwear,180,24.13,12.41,11.18,True,2023-12-27 02:20:54
5916,Standard Home Collection 3652,Home & Garden,Kitchen,115,45.0,16.39,5.36,False,2022-02-04 23:54:12
5917,Pro Electronics Collection 9920,Electronics,TVs,728,231.62,105.53,11.4,True,2023-12-18 12:38:17
5918,Essential Beauty Bundle 2095,Beauty & Personal Care,Vitamins,706,37.75,16.36,22.62,True,2021-01-24 20:44:21
5919,Pro Clothing Model 2065,Clothing,Womens Tops,532,64.5,26.11,7.34,True,2022-07-20 02:36:45
5920,Standard Sports Model 1515,Sports & Outdoors,Team Sports,909,39.2,23.75,10.83,True,2021-06-15 05:45:14
5921,Standard Electronics Edition 2228,Electronics,Tablets,793,1224.36,650.18,16.19,True,2020-01-05 00:39:14
5922,Pro Electronics Edition 6259,Electronics,Headphones,121,145.58,80.57,19.2,True,2023-11-03 14:18:07
5923,Ultra Automotive Range 9374,Automotive,Tools,36,78.58,39.11,0.33,True,2019-01-29 09:43:46
5924,Value Books Kit 3127,Books,Science and Tech,3,41.04,23.57,16.64,False,2022-11-25 03:40:27
5925,Ultra Food Model 1916,Food & Grocery,Organic,47,160.46,73.98,3.67,True,2023-05-30 10:48:58
5926,Eco Office Edition 3118,Office Supplies,Printers and Ink,140,11.9,5.74,18.62,True,2019-04-24 14:49:47
5927,Pro Clothing Pack 4250,Clothing,Dresses,700,32.19,12.07,3.48,True,2023-08-11 09:57:19
5928,Smart Clothing Pack 4926,Clothing,Activewear,225,17.31,7.72,18.78,True,2019-01-29 01:08:59
5929,Smart Automotive Range 7750,Automotive,Car Care,796,164.62,62.83,23.65,True,2022-03-09 06:48:57
5930,Ultra Office Pack 1340,Office Supplies,Stationery,587,109.11,53.95,5.67,True,2021-12-31 20:41:43
5931,Classic Books Pack 7529,Books,Non-Fiction,593,58.48,36.94,0.32,True,2020-12-02 13:34:38
5932,Premium Beauty Line 4628,Beauty & Personal Care,Vitamins,744,51.98,30.84,2.86,True,2023-04-13 11:26:15
5933,Classic Beauty Set 7095,Beauty & Personal Care,Personal Hygiene,910,20.27,9.75,22.99,True,2021-03-27 16:49:21
5934,Classic Clothing Pack 5398,Clothing,Activewear,31,50.79,22.36,11.81,True,2023-08-29 16:38:30
5935,Eco Sports Set 4316,Sports & Outdoors,Camping,249,19.31,8.67,13.49,True,2021-10-09 06:42:13
5936,Standard Beauty Pack 2753,Beauty & Personal Care,Skincare,197,150.36,73.95,3.91,True,2019-05-04 14:23:43
5937,Standard Toys Edition 1312,Toys & Games,Action Figures,111,71.22,30.12,24.68,True,2021-04-21 05:27:54
5938,Eco Electronics Series 4643,Electronics,Tablets,706,75.43,34.05,4.64,True,2022-12-15 03:16:25
5939,Premium Clothing Line 1122,Clothing,Activewear,316,20.46,10.18,15.1,True,2020-07-14 21:47:55
5940,Essential Electronics Collection 6371,Electronics,Smartphones,871,121.15,72.97,14.28,True,2023-12-19 11:42:45
5941,Smart Clothing Kit 6466,Clothing,Dresses,77,19.76,7.48,1.73,True,2022-06-06 09:52:18
5942,Pro Food Model 5550,Food & Grocery,Beverages,532,27.1,12.78,24.91,True,2023-02-23 17:46:14
5943,Value Electronics Kit 1084,Electronics,TVs,523,222.65,90.65,13.8,True,2023-05-23 11:21:47
5944,Classic Clothing Range 4330,Clothing,Mens Tops,974,40.57,21.95,3.97,True,2023-10-28 02:22:28
5945,Classic Clothing Line 4436,Clothing,Outerwear,362,33.01,17.21,18.89,True,2021-08-26 20:57:49
5946,Pro Books Bundle 3015,Books,Business,644,44.12,23.08,9.87,True,2021-06-16 04:44:35
5947,Premium Sports Series 7318,Sports & Outdoors,Team Sports,692,172.57,87.98,16.79,True,2023-08-25 15:13:33
5948,Smart Clothing Model 1237,Clothing,Jeans,559,65.05,37.08,5.66,True,2022-12-10 02:17:23
5949,Premium Electronics Collection 8156,Electronics,Smartphones,634,339.8,134.63,23.06,True,2021-10-08 03:46:13
5950,Essential Clothing Set 3387,Clothing,Footwear,963,38.63,15.67,1.12,True,2023-10-17 05:50:04
5951,Standard Sports Line 6532,Sports & Outdoors,Running,651,40.05,22.53,0.6,True,2021-08-04 10:28:00
5952,Value Clothing Series 3023,Clothing,Footwear,884,9.3,3.62,21.63,False,2023-03-03 22:40:34
5953,Essential Food Range 8161,Food & Grocery,Beverages,562,14.96,8.5,13.65,True,2023-09-24 23:47:43
5954,Pro Home Collection 1876,Home & Garden,Bedding,217,165.45,66.07,8.6,True,2021-09-20 01:54:28
5955,Elite Electronics Line 2457,Electronics,Smartphones,407,105.92,68.58,3.61,True,2021-11-20 10:33:30
5956,Premium Toys Edition 8957,Toys & Games,Video Games,721,72.22,26.25,1.59,True,2023-05-28 12:44:49
5957,Value Clothing Series 7165,Clothing,Activewear,446,33.85,19.73,7.46,True,2022-06-12 12:28:24
5958,Elite Books Bundle 3678,Books,Business,53,33.0,13.85,20.3,True,2023-12-08 01:37:16
5959,Ultra Clothing Kit 1840,Clothing,Jeans,351,67.2,30.04,4.89,True,2022-06-28 06:58:54
5960,Essential Sports Set 7334,Sports & Outdoors,Running,654,116.46,72.62,24.49,True,2020-08-28 12:17:48
5961,Essential Beauty Pack 4343,Beauty & Personal Care,Personal Hygiene,303,101.87,45.02,19.81,True,2023-05-22 00:54:05
5962,Value Food Edition 1792,Food & Grocery,International Foods,530,42.78,19.81,0.39,False,2022-09-16 21:00:47
5963,Eco Clothing Model 671,Clothing,Dresses,323,78.86,31.91,13.79,True,2021-11-27 02:24:26
5964,Classic Clothing Set 1294,Clothing,Footwear,109,48.07,17.94,9.96,True,2021-10-23 21:23:12
5965,Essential Home Range 1253,Home & Garden,Lighting,739,62.22,23.79,11.16,True,2020-08-31 18:51:20
5966,Standard Food Series 9460,Food & Grocery,Organic,253,99.29,52.43,11.14,False,2022-05-14 22:44:59
5967,Eco Food Line 4205,Food & Grocery,Snacks,615,80.45,29.29,21.29,False,2020-09-14 20:09:09
5968,Value Electronics Series 7405,Electronics,Smart Home,979,22.32,9.32,17.17,True,2021-11-02 12:43:43
5969,Essential Electronics Collection 407,Electronics,Headphones,919,255.49,119.58,7.34,True,2023-03-21 00:56:39
5970,Essential Home Set 8254,Home & Garden,Decor,95,179.28,68.58,12.94,False,2019-07-04 13:56:33
5971,Standard Electronics Edition 2538,Electronics,Cameras,444,731.94,420.49,12.23,True,2023-12-28 13:25:45
5972,Elite Clothing Kit 114,Clothing,Dresses,187,44.8,28.74,7.25,True,2020-08-25 15:48:14
5973,Classic Electronics Series 719,Electronics,Tablets,344,357.92,221.37,15.55,True,2021-12-09 16:33:22
5974,Pro Books Model 6497,Books,Non-Fiction,562,46.18,29.37,15.83,True,2022-02-27 06:31:31
5975,Pro Food Series 4465,Food & Grocery,Condiments,189,75.86,38.95,2.77,True,2023-05-24 08:50:21
5976,Essential Office Set 2583,Office Supplies,Desk Accessories,657,29.07,11.47,2.32,False,2021-08-24 18:39:41
5977,Pro Clothing Edition 5503,Clothing,Outerwear,124,23.36,12.85,0.84,True,2020-04-09 18:31:51
5978,Ultra Sports Series 6511,Sports & Outdoors,Cycling,566,133.39,49.07,14.85,False,2022-09-29 05:27:47
5979,Smart Automotive Pack 9514,Automotive,Car Electronics,859,60.1,29.62,24.9,False,2022-07-09 14:33:29
5980,Classic Electronics Model 160,Electronics,Tablets,777,517.38,303.6,22.73,True,2021-12-21 10:03:49
5981,Essential Toys Set 8544,Toys & Games,Puzzles,160,82.71,50.16,11.58,True,2023-10-17 02:12:26
5982,Standard Home Range 8139,Home & Garden,Lighting,462,24.16,10.6,8.04,True,2023-01-11 02:04:30
5983,Pro Clothing Collection 7933,Clothing,Jeans,278,91.64,38.18,18.36,True,2023-12-14 10:47:03
5984,Value Home Kit 7244,Home & Garden,Kitchen,296,30.58,17.03,8.45,True,2023-09-22 02:37:39
5985,Elite Electronics Bundle 6717,Electronics,Cameras,334,183.8,71.98,0.96,True,2022-04-27 14:08:33
5986,Value Toys Pack 1248,Toys & Games,Educational,357,91.61,59.38,12.98,True,2022-04-09 22:47:24
5987,Smart Clothing Model 8949,Clothing,Outerwear,248,16.46,7.4,8.09,True,2022-10-12 18:37:45
5988,Premium Clothing Bundle 3800,Clothing,Jeans,308,20.59,11.84,1.2,True,2022-09-03 05:15:19
5989,Elite Electronics Series 154,Electronics,Headphones,462,243.04,137.97,19.02,True,2022-07-01 13:22:23
5990,Premium Automotive Series 6398,Automotive,Interior Accessories,156,13.86,6.14,14.37,False,2022-05-04 17:57:22
5991,Premium Home Line 7998,Home & Garden,Bedding,428,46.91,21.85,8.79,True,2022-11-23 15:07:44
5992,Classic Sports Range 2085,Sports & Outdoors,Camping,950,30.91,18.62,10.48,True,2023-11-26 23:47:05
5993,Value Sports Collection 9393,Sports & Outdoors,Team Sports,872,53.85,22.53,2.05,True,2021-12-16 08:34:12
5994,Smart Home Model 8870,Home & Garden,Kitchen,737,167.4,61.61,3.18,True,2022-11-08 06:38:56
5995,Value Electronics Collection 5980,Electronics,TVs,304,58.14,22.92,10.53,True,2023-12-19 18:00:04
5996,Elite Toys Model 5563,Toys & Games,Action Figures,22,16.75,9.3,3.87,True,2021-02-16 10:25:00
5997,Standard Electronics Range 5061,Electronics,Laptops,872,145.26,61.19,4.83,True,2019-08-08 18:28:32
5998,Elite Electronics Series 6663,Electronics,Cameras,229,1003.09,521.74,9.28,True,2021-05-19 16:40:07
5999,Elite Toys Pack 1004,Toys & Games,Action Figures,675,44.53,20.84,13.15,True,2022-06-14 20:35:41
6000,Smart Clothing Line 1585,Clothing,Jeans,813,139.19,84.97,13.98,True,2021-12-22 06:51:58
6001,Elite Clothing Pack 6085,Clothing,Womens Tops,284,156.8,77.81,12.29,True,2022-11-09 00:48:55
6002,Classic Home Range 8859,Home & Garden,Bedding,997,31.24,12.24,1.92,True,2022-01-04 10:07:08
6003,Pro Home Set 5671,Home & Garden,Storage,67,23.21,13.92,2.09,True,2021-07-25 19:24:16
6004,Eco Toys Kit 1418,Toys & Games,Outdoor Play,598,23.57,8.83,5.22,True,2020-04-27 01:52:30
6005,Elite Books Pack 7630,Books,Business,494,22.48,13.45,21.91,True,2023-09-23 03:44:30
6006,Value Books Edition 4850,Books,Childrens,550,42.6,15.44,2.88,True,2019-05-16 08:39:05
6007,Smart Toys Edition 3427,Toys & Games,Video Games,693,47.22,16.58,18.08,True,2021-07-18 05:19:43
6008,Smart Clothing Model 2993,Clothing,Footwear,615,30.7,17.7,20.5,True,2021-06-20 06:51:09
6009,Eco Clothing Bundle 9184,Clothing,Dresses,599,50.25,26.03,2.71,True,2020-01-27 07:01:05
6010,Standard Home Series 744,Home & Garden,Bedding,6,175.28,72.65,14.96,True,2023-05-19 11:31:14
6011,Elite Clothing Kit 6394,Clothing,Outerwear,654,111.13,71.1,19.25,True,2021-10-13 11:24:00
6012,Smart Office Range 3229,Office Supplies,Desk Accessories,982,235.7,127.54,20.1,True,2023-11-20 17:09:23
6013,Smart Beauty Collection 4996,Beauty & Personal Care,Makeup,548,48.19,20.32,0.82,True,2022-11-17 00:26:50
6014,Pro Electronics Line 6491,Electronics,Cameras,468,269.4,127.91,13.43,True,2022-04-28 14:51:07
6015,Ultra Electronics Edition 1849,Electronics,TVs,307,265.11,165.42,4.74,True,2022-11-30 04:11:18
6016,Ultra Electronics Set 5986,Electronics,Laptops,855,205.26,84.37,22.24,True,2022-11-22 00:46:29
6017,Smart Clothing Pack 8070,Clothing,Activewear,77,16.38,10.29,11.67,True,2023-08-13 00:58:43
6018,Classic Electronics Pack 1490,Electronics,Smartphones,556,176.85,73.4,10.45,True,2022-05-02 20:22:33
6019,Classic Sports Pack 7275,Sports & Outdoors,Camping,750,45.12,16.11,5.25,True,2023-11-20 22:45:43
6020,Smart Automotive Set 3204,Automotive,Car Care,45,36.88,15.88,4.99,True,2021-02-04 18:59:28
6021,Value Toys Series 2392,Toys & Games,Outdoor Play,371,43.84,16.06,24.78,True,2022-12-19 11:36:01
6022,Smart Clothing Kit 684,Clothing,Mens Tops,457,53.19,22.33,1.78,True,2023-06-27 21:46:45
6023,Value Home Edition 3263,Home & Garden,Bedding,624,85.63,36.96,1.15,True,2022-03-26 15:37:19
6024,Premium Sports Model 515,Sports & Outdoors,Camping,937,42.39,20.14,6.72,True,2021-11-21 20:12:07
6025,Smart Beauty Range 9814,Beauty & Personal Care,Fragrance,774,50.39,21.91,9.23,False,2023-07-31 23:47:14
6026,Essential Beauty Series 4007,Beauty & Personal Care,Hair Care,110,64.97,36.61,9.77,True,2022-08-04 15:33:21
6027,Classic Food Range 8115,Food & Grocery,Organic,348,51.54,33.05,4.87,True,2023-01-19 05:56:01
6028,Smart Sports Series 6469,Sports & Outdoors,Camping,391,15.4,5.61,23.48,True,2019-05-04 02:36:22
6029,Smart Toys Series 1132,Toys & Games,Video Games,211,31.62,15.93,22.56,True,2021-04-04 13:39:16
6030,Eco Electronics Model 8956,Electronics,Smart Home,351,128.98,55.27,12.48,True,2022-07-31 13:09:12
6031,Elite Sports Line 5141,Sports & Outdoors,Team Sports,227,150.51,73.57,18.87,True,2022-02-25 05:58:09
6032,Elite Clothing Pack 8286,Clothing,Womens Tops,349,137.98,77.46,5.7,True,2022-04-08 08:37:41
6033,Pro Home Range 8848,Home & Garden,Lighting,47,66.48,40.75,21.38,True,2019-03-12 15:50:28
6034,Ultra Books Range 7461,Books,Business,492,20.72,12.76,10.36,True,2023-05-19 11:20:16
6035,Value Clothing Set 368,Clothing,Mens Tops,417,117.49,46.87,3.43,True,2022-07-22 03:20:10
6036,Elite Electronics Bundle 706,Electronics,Laptops,875,128.79,66.82,19.85,True,2019-12-23 00:48:31
6037,Premium Electronics Kit 5658,Electronics,Cameras,534,334.35,145.4,12.07,True,2023-08-29 08:52:44
6038,Eco Electronics Kit 1018,Electronics,Tablets,579,258.82,129.24,15.22,True,2022-12-20 07:06:04
6039,Eco Electronics Model 5633,Electronics,Cameras,753,162.4,101.66,22.92,True,2023-07-14 11:15:59
6040,Classic Electronics Series 801,Electronics,Cameras,717,255.97,94.25,14.35,False,2023-02-27 15:03:40
6041,Essential Clothing Range 6743,Clothing,Outerwear,104,46.69,24.66,6.73,True,2022-04-13 20:18:05
6042,Premium Clothing Pack 2036,Clothing,Jeans,525,40.53,18.56,8.64,True,2021-06-23 07:16:08
6043,Eco Office Kit 3568,Office Supplies,Printers and Ink,488,40.19,24.53,21.43,True,2023-12-24 12:31:23
6044,Smart Clothing Series 8670,Clothing,Womens Tops,488,127.59,53.01,20.34,True,2021-11-02 18:53:05
6045,Elite Electronics Series 7609,Electronics,Laptops,312,257.09,115.66,18.52,True,2021-02-12 00:30:00
6046,Classic Sports Edition 8891,Sports & Outdoors,Fitness Equipment,77,60.67,21.6,3.31,True,2022-03-21 21:50:27
6047,Elite Automotive Bundle 2540,Automotive,Tools,12,69.99,33.52,4.94,True,2023-09-26 01:48:44
6048,Pro Books Kit 9592,Books,Non-Fiction,5,20.3,10.96,17.6,True,2022-12-15 23:52:32
6049,Elite Clothing Edition 3917,Clothing,Footwear,717,56.46,23.08,7.02,True,2022-06-28 12:04:40
6050,Smart Sports Bundle 1280,Sports & Outdoors,Cycling,439,64.25,34.74,17.81,True,2020-11-15 15:29:56
6051,Ultra Toys Range 704,Toys & Games,Video Games,639,44.31,25.41,17.37,True,2022-05-19 00:10:18
6052,Standard Toys Pack 2419,Toys & Games,Video Games,844,55.77,22.74,14.76,True,2021-04-28 04:47:32
6053,Elite Books Edition 8110,Books,Fiction,499,30.66,17.68,24.71,True,2023-05-17 03:09:57
6054,Pro Automotive Edition 412,Automotive,Interior Accessories,842,19.36,12.19,21.87,True,2019-09-02 08:18:34
6055,Classic Automotive Line 7820,Automotive,Tools,253,55.08,22.95,3.1,True,2022-09-13 05:32:05
6056,Pro Sports Model 850,Sports & Outdoors,Water Sports,527,53.11,20.74,18.36,True,2023-07-27 01:01:39
6057,Value Home Model 4076,Home & Garden,Decor,578,29.79,13.41,21.23,True,2021-10-26 17:53:34
6058,Smart Books Range 2238,Books,Education,294,57.1,23.25,21.81,True,2022-04-21 20:34:56
6059,Essential Beauty Kit 335,Beauty & Personal Care,Personal Hygiene,720,110.35,64.29,12.91,True,2020-02-24 01:41:59
6060,Value Electronics Collection 2922,Electronics,Cameras,225,51.19,19.96,21.45,True,2020-09-25 10:09:59
6061,Pro Office Series 918,Office Supplies,Printers and Ink,98,150.08,53.54,21.37,True,2022-03-14 13:31:19
6062,Smart Electronics Set 5135,Electronics,Headphones,55,302.9,137.98,13.89,True,2023-08-22 08:47:07
6063,Eco Home Set 1694,Home & Garden,Storage,729,26.42,15.47,13.58,True,2019-06-30 03:28:52
6064,Smart Automotive Kit 7574,Automotive,Exterior,951,30.42,16.59,15.42,False,2020-01-01 07:15:46
